product_hs92_code,product_name_short,product_name,export_rca,density,distance,pci,cog,export_value,import_value,strategic_zone
2939,Vegetable alkaloids,"Vegetable alkaloids, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",0.240897,0.15200000000000002,0.848,0.441,0.872,5966071,21033893,Leveraged Strategic Bets
8208,Knives and blades for machines,"Knives and cutting blades, for machines or for mechanical appliances,and base metal parts thereof",0.240317,0.128,0.872,1.572,1.535,10001647,42436726,Leveraged Strategic Bets
8702,Buses,"Motor vehicles for the transport of ten or more persons, including the driver",0.23818,0.17800000000000005,0.822,-0.061,0.396,55278004,151130964,Leveraged Strategic Bets
8414,"Pumps, compressors, fans, etc.","Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan, whether or not fitted with filters; parts thereof",0.237528,0.15500000000000003,0.845,1.386,1.338,255305617,1206621434,Leveraged Strategic Bets
5602,Felt,"Felt, whether or not impregnated, coated, covered or laminated",0.235729,0.15900000000000003,0.841,0.831,1.145,3974075,14355546,Leveraged Strategic Bets
8404,Auxiliary parts for use with boilers,"Auxiliary plant for use with boilers of heading 8402 or 8403 (for example, economizers, super-heaters, soot removers, gas recoverers); condensers for steam or other vapor power units; parts thereof",0.23427,0.17400000000000004,0.826,1.07,1.028,4201237,160356580,Leveraged Strategic Bets
2924,Carboxyamide-function compounds,Carboxyamide-function compounds; amide-function compounds of carbonic acid,0.230021,0.14100000000000001,0.859,1.121,0.911,23087345,85258726,Leveraged Strategic Bets
9033,Other parts for machines and appliances,"Parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90",0.228356,0.16100000000000003,0.839,0.694,1.055,10497933,25585148,Leveraged Strategic Bets
2901,Acyclic hydrocarbons,Acyclic hydrocarbons,0.228277,0.16500000000000004,0.835,0.601,0.833,61661960,1063229820,Leveraged Strategic Bets
9010,"Apparatus and equipment for photographic laboratories, n.e.c.","Apparatus and equipment for photographic (including cinematographic)laboratories, not specified or included elsewhere in this chapter; negatoscopes; projection screens; parts and accessories thereof",0.228105,0.139,0.861,1.621,1.141,2018208,5431950,Leveraged Strategic Bets
7017,"Laboratory, hygienic or pharmaceutical glassware","Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated",0.224328,0.14600000000000002,0.854,1.132,1.21,3561439,7419704,Leveraged Strategic Bets
3506,Glues and adhesives,"Prepared glues and other prepared adhesives, not elsewhere specified or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg",0.224268,0.16200000000000003,0.838,0.834,1.069,35916982,210559354,Leveraged Strategic Bets
9032,Automatic regulating instruments,Automatic regulating or controlling instruments and apparatus; parts and accessories thereof,0.22409,0.15700000000000003,0.843,1.38,1.111,96425328,526143136,Leveraged Strategic Bets
3908,Polyamides,Polyamides in primary forms,0.224031,0.14300000000000002,0.857,1.786,1.419,37540512,237718045,Leveraged Strategic Bets
8101,Tungsten (wolfram),"Tungsten (wolfram) and articles thereof, including waste and scrap",0.222694,0.15200000000000002,0.848,1.467,1.27,3314320,4558825,Leveraged Strategic Bets
3916,Monofilament,"Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics",0.22269,0.15200000000000002,0.848,0.575,0.861,19743082,34729228,Leveraged Strategic Bets
9014,Navigational instruments,Direction finding compasses; other navigational instruments and appliances; parts and accessories thereof,0.220152,0.15800000000000003,0.842,0.878,0.888,17473390,46571419,Leveraged Strategic Bets
8483,Transmission shafts,"Transmission shafts (including camshafts and crankshafts) and cranks; bearing housings, housed bearings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers, including torque converters; flywheels and pul",0.218869,0.14100000000000001,0.859,1.621,1.422,173961663,737472116,Leveraged Strategic Bets
3919,Self-adhesive plastic sheets,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls",0.218245,0.14100000000000001,0.859,1.352,1.324,63400671,380206526,Leveraged Strategic Bets
2930,Organo-sulfur compounds,Organo-sulfur compounds,0.218032,0.16700000000000004,0.833,1.086,1.037,19391846,174520619,Leveraged Strategic Bets
9027,Instruments for physical or chemical analysis,"Instruments and apparatus for physical or chemical analysis (for example, polarimeters,refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or",0.215563,0.125,0.875,1.744,1.512,135953758,318587725,Leveraged Strategic Bets
7117,Imitation jewelry,Imitation jewelry,0.205587,0.17400000000000004,0.826,0.187,0.63,21658026,38589939,Leveraged Strategic Bets
5905,Textile wall coverings,Textile wall coverings:,0.204894,0.14500000000000002,0.855,0.863,0.004,338541,1155200,Leveraged Strategic Bets
2403,Other manufactured tobacco,Other manufactured tobacco and manufactured tobacco substitutes; homogenized or reconstituted tobacco; tobacco extracts and essences,0.991284,0.20299999999999996,0.797,-0.496,0.332,134616206,136499969,Standard ECI-OPT
2103,Sauces and seasonings,Sauces and preparations therefor; mixed condiments and mixed seasonings; mustard flour and meal and prepared mustard,0.99061,0.20299999999999996,0.797,-0.347,0.198,223477538,127760367,Standard ECI-OPT
3915,Plastic waste,"Waste, parings and scrap, of plastics",0.98428,0.20099999999999996,0.799,-0.619,0.339,33201197,94174611,Standard ECI-OPT
5505,Waste of man-made fibers,"Waste (including noils, yarn waste and garnetted stock) of man-made fibers",0.980843,0.20899999999999996,0.791,-0.467,0.39,2374832,2078721,Standard ECI-OPT
4202,Trunks or cases,"Trunks, suitcases, vanity cases, attache cases, briefcases, school satchels, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and",0.975226,0.20699999999999996,0.793,-0.705,0.418,996746393,798129658,Standard ECI-OPT
5601,Wadding of textile materials,"Wadding of textile materials and articles thereof; textile fibers, not exceeding 5 mm in length (flock), textile dust and mill neps",0.965768,0.20699999999999996,0.793,-0.151,0.366,37653993,89777821,Standard ECI-OPT
2714,"Bitumen and asphalt, natural","Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",0.955065,0.22399999999999998,0.776,-0.7,0.1,5493520,6217438,Standard ECI-OPT
4823,Other paper cut to size,"Other paper, paperboard, cellulose wadding and webs of cellulose fibers, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibers",0.952814,0.18799999999999994,0.812,-0.062,0.608,155093284,116101204,Standard ECI-OPT
1211,"Plants used in perfumery, pharmacy or insecticide","Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not cut, crushed or powdered",0.947619,0.241,0.759,-1.709,-0.146,46078502,10427569,Standard ECI-OPT
6108,"Women's undergarments, knit","Women's or girls' slips, petticoats, briefs, panties, night-dresses, pajamas, negligees, bathrobes, dressing gowns and similar articles, knitted or crocheted",0.931894,0.263,0.737,-1.483,-0.023,156593718,55201818,Standard ECI-OPT
2106,Food preparations n.e.c.,Food preparations not elsewhere specified or included,0.930496,0.19099999999999995,0.809,0.113,0.505,628174093,613482188,Standard ECI-OPT
4013,Rubber inner tubes,"Inner tubes, of rubber",0.9266,0.21599999999999997,0.784,-0.396,0.425,12631051,15498946,Standard ECI-OPT
4411,Fiberboard of wood,"Fiberboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",0.919754,0.20099999999999996,0.799,0.073,0.331,122431024,35492848,Standard ECI-OPT
9403,Other furniture and parts,Other furniture and parts thereof,0.885838,0.19799999999999995,0.802,0.24,0.602,1089551220,582430979,Standard ECI-OPT
8544,Insulated electrical wire,"Insulated(including enameled or anodized) wire, cable (including coaxial cable) and other insulated electric conductors, whether or not fitted with connectors; optical fiber cables, made up of individually sheathed fibers, whether or not assembled with el",0.861597,0.21899999999999997,0.781,-0.302,0.219,1632832637,1356898754,Standard ECI-OPT
1515,Other vegetable fats and oils,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified",0.859492,0.19999999999999996,0.8,-0.975,0.17,52182441,21737439,Standard ECI-OPT
6202,"Womens overcoats, not knit","Women's or girls' overcoats,carcoats, capes, cloaks, anoraks (including ski-jackets), windbreakers and similar articles(including padded, sleeveless jackets), other than those of heading 6204",0.855071,0.21299999999999997,0.787,-0.751,0.308,214776147,7083296,Standard ECI-OPT
6305,Bags for packing goods,"Sacks and bags, of a kind used for the packing of goods",0.845229,0.26,0.74,-1.797,-0.243,55246896,53720069,Standard ECI-OPT
3809,Finishing agents,"Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products and preparations (for example, dressings and mordants), of a kind used in the textile, paper, leather or like industries, not elsewhere specified or included",0.83972,0.18700000000000006,0.813,0.473,0.699,42315897,73517361,Standard ECI-OPT
1704,Confectionery sugar,"Sugar confectionery (including white chocolate), not containing cocoa",0.833269,0.20199999999999996,0.798,-0.581,0.154,164711290,150907629,Standard ECI-OPT
4417,Wooden tools,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe lasts and trees, of wood",0.820467,0.21199999999999997,0.788,-0.468,0.363,3798049,2270942,Standard ECI-OPT
5508,Synthetic staple fibers sewing thread,"Sewing thread of man-made staple fibers, whether or not put up for retail sale",0.819069,0.21499999999999997,0.785,-0.706,0.139,6063855,17616888,Standard ECI-OPT
7401,Copper mattes,Copper mattes; cement copper (precipitated copper),0.816468,0.21699999999999997,0.783,-1.323,-0.096,11013872,423415,Standard ECI-OPT
6114,"Other garments, knit","Other garments, knitted or crocheted",0.784942,0.266,0.734,-1.36,-0.051,101792060,46145933,Standard ECI-OPT
0902,Tea,"Tea, whether or not flavored",0.780339,0.238,0.762,-1.897,-0.209,69857093,25407903,Standard ECI-OPT
3920,"Other plates of plastics, noncellular and not reinforced","Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials",0.7762,0.18799999999999994,0.812,0.194,0.543,581088440,668177763,Standard ECI-OPT
5608,Nets,"Knotted netting of twine, cordage or rope; made up fishing nets and other made up nets, of textile materials",0.749269,0.22799999999999998,0.772,-0.803,0.203,18798089,56413547,Standard ECI-OPT
3808,"Insecticides, rodenticides, fungicides, etc.","Insecticides, rodenticides, fungicides, herbicides, antisprouting products and plant-growth regulators, disinfectants and similar products, put up in forms or packings for retail sale or as preparations or articles (for example, sulfur-treated bands, wick",0.748911,0.18200000000000005,0.818,0.198,0.519,371928007,567599286,Standard ECI-OPT
2839,Silicates,Silicates; commercial alkali metal silicates,0.728604,0.20799999999999996,0.792,-0.215,0.253,7306971,16664694,Standard ECI-OPT
2917,Polycarboxylic acids,"Polycarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulfonated, nitrated or nitrosated derivatives",0.719654,0.18600000000000005,0.814,0.919,0.765,127210547,171699861,Standard ECI-OPT
6109,"T-shirts, knit","T-shirts, singlets, tank tops and similar garments, knitted or crocheted",0.707603,0.259,0.741,-1.43,-0.12,405564020,96741636,Standard ECI-OPT
9503,Toys,Labeled for use by other persons,0.706935,0.18200000000000005,0.818,0.133,0.45,503028730,575204553,Standard ECI-OPT
6406,Parts of footwear,"Parts of footwear (including uppers whether or not attached to soles other than outer soles); removable insoles, heel cushions and similar articles; gaiters, leggings and similar articles, and parts thereof",0.705686,0.22299999999999998,0.777,-0.961,0.17,76496056,368758012,Standard ECI-OPT
